"pa","lon","lat"
"0",-40.8291666662768,-11.929166666937
"0",-40.4374999995835,-11.93750000027
"0",-40.1791666662325,-11.93750000027
"0",-38.8708333328101,-11.93750000027
"0",-38.5291666661201,-11.93750000027
"0",-40.1041666662274,-11.945833333603
"0",-40.7041666662683,-11.9541666669359
"0",-39.1624999994966,-11.9625000002689
"0",-39.0208333328203,-11.9625000002689
"0",-40.0958333328935,-11.9708333336019
"0",-40.987499999621,-11.9791666669348
"0",-40.4624999995852,-11.9791666669348
"0",-40.1791666662325,-11.9791666669348
"0",-40.6624999995988,-11.9875000002678
"0",-40.0458333328901,-11.9875000002678
"0",-39.7374999995358,-11.9875000002678
"0",-39.0124999994864,-11.9875000002678
"0",-38.9041666661457,-11.9875000002678
"0",-38.5708333327896,-11.9875000002678
"0",-41.1874999996346,-11.9958333336008
"0",-41.0624999996261,-11.9958333336008
"0",-39.1708333328305,-11.9958333336008
"0",-38.6874999994642,-11.9958333336008
"0",-41.4708333329872,-12.0041666669337
"0",-41.2958333329753,-12.0041666669337
"0",-40.2624999995716,-12.0041666669337
"0",-40.1124999995613,-12.0041666669337
"0",-40.812499999609,-12.0125000002667
"0",-40.7041666662683,-12.0125000002667
"0",-40.054166666224,-12.0125000002667
"0",-38.787499999471,-12.0125000002667
"0",-40.8291666662768,-12.0208333335997
"0",-40.7958333329412,-12.0208333335997
"0",-39.4874999995187,-12.0208333335997
"0",-41.4708333329872,-12.0291666669326
"0",-41.0958333329617,-12.0291666669326
"0",-40.6041666662615,-12.0291666669326
"0",-39.2708333328373,-12.0291666669326
"0",-38.5624999994557,-12.0291666669326
"0",-40.7708333329395,-12.0375000002656
"0",-40.1958333329003,-12.0375000002656
"0",-39.7374999995358,-12.0375000002656
"0",-39.5958333328595,-12.0375000002656
"0",-41.154166666299,-12.0458333335986
"0",-40.562499999592,-12.0458333335986
"0",-40.3624999995784,-12.0541666669315
"0",-39.5208333328543,-12.0541666669315
"0",-39.1124999994932,-12.0541666669315
"0",-39.1041666661593,-12.0541666669315
"0",-38.620833332793,-12.0541666669315
"0",-38.4958333327845,-12.0541666669315
"0",-39.2041666661661,-12.0625000002645
"0",-40.895833332948,-12.0708333335975
"0",-40.5124999995886,-12.0708333335975
"0",-40.1708333328986,-12.0708333335975
"0",-40.1208333328952,-12.0708333335975
"0",-40.8791666662802,-12.0791666669304
"0",-40.8291666662768,-12.0791666669304
"0",-40.6541666662649,-12.0791666669304
"0",-40.4874999995869,-12.0791666669304
"0",-39.4374999995153,-12.0791666669304
"0",-38.7374999994676,-12.0791666669304
"0",-38.6291666661269,-12.0791666669304
"0",-38.5624999994557,-12.0791666669304
"0",-41.2458333329719,-12.0875000002634
"0",-41.0208333329566,-12.0875000002634
"0",-39.8624999995443,-12.0875000002634
"0",-39.2874999995051,-12.0875000002634
"0",-39.0708333328237,-12.0875000002634
"0",-40.645833332931,-12.0958333335964
"0",-40.9458333329515,-12.1041666669294
"0",-39.6458333328629,-12.1041666669294
"0",-40.3874999995801,-12.1125000002623
"0",-40.3458333329106,-12.1125000002623
"0",-39.3374999995085,-12.1125000002623
"0",-39.1708333328305,-12.1125000002623
"0",-38.9541666661491,-12.1125000002623
"0",-39.4374999995153,-12.1208333335953
"0",-41.0124999996227,-12.1291666669283
"0",-40.054166666224,-12.1291666669283
"0",-39.4791666661848,-12.1291666669283
"0",-39.8624999995443,-12.1375000002612
"0",-39.8374999995426,-12.1375000002612
"0",-39.0291666661542,-12.1375000002612
"0",-39.0208333328203,-12.1375000002612
"0",-39.7291666662019,-12.1458333335942
"0",-39.4874999995187,-12.1458333335942
"0",-39.4791666661848,-12.1458333335942
"0",-39.3208333328407,-12.1458333335942
"0",-40.4291666662496,-12.1541666669272
"0",-40.0791666662257,-12.1541666669272
"0",-39.8291666662087,-12.1541666669272
"0",-39.6458333328629,-12.1541666669272
"0",-38.9958333328186,-12.1541666669272
"0",-41.237499999638,-12.1625000002601
"0",-40.5041666662547,-12.1625000002601
"0",-40.1291666662291,-12.1625000002601
"0",-39.9041666662138,-12.1625000002601
"0",-38.6291666661269,-12.1625000002601
"0",-40.0458333328901,-12.1708333335931
"0",-40.6541666662649,-12.187500000259
"0",-40.1624999995647,-12.187500000259
"0",-40.0791666662257,-12.187500000259
"0",-39.9624999995511,-12.187500000259
"0",-39.9291666662155,-12.187500000259
"0",-39.8708333328782,-12.187500000259
"0",-39.4041666661797,-12.195833333592
"0",-39.1958333328322,-12.195833333592
"0",-39.1541666661627,-12.195833333592
"0",-38.8374999994744,-12.195833333592
"0",-40.9791666662871,-12.204166666925
"0",-40.7124999996022,-12.204166666925
"0",-39.4291666661814,-12.204166666925
"0",-39.3208333328407,-12.204166666925
"0",-39.0958333328254,-12.204166666925
"0",-38.8541666661422,-12.2125000002579
"0",-38.8541666661422,-12.2208333335909
"0",-40.7708333329395,-12.2291666669239
"0",-39.2624999995034,-12.2291666669239
"0",-41.2291666663041,-12.2375000002568
"0",-39.7124999995341,-12.2375000002568
"0",-39.4541666661831,-12.2375000002568
"0",-39.3041666661729,-12.2375000002568
"0",-40.7958333329412,-12.2458333335898
"0",-39.8541666662104,-12.2458333335898
"0",-39.7458333328697,-12.2458333335898
"0",-39.6708333328646,-12.2458333335898
"0",-39.3041666661729,-12.2458333335898
"0",-41.2541666663058,-12.2541666669228
"0",-39.7624999995375,-12.2541666669228
"0",-39.9041666662138,-12.2625000002558
"0",-38.9374999994813,-12.2625000002558
"0",-41.1458333329651,-12.2708333335887
"0",-39.6708333328646,-12.2708333335887
"0",-41.4208333329838,-12.2791666669217
"0",-40.8458333329446,-12.2791666669217
"0",-40.6791666662666,-12.2791666669217
"0",-40.3458333329106,-12.2791666669217
"0",-39.8541666662104,-12.2791666669217
"0",-40.8624999996124,-12.2875000002547
"0",-39.9124999995477,-12.2875000002547
"0",-39.6124999995273,-12.2875000002547
"0",-39.3124999995068,-12.2875000002547
"0",-38.9874999994847,-12.2875000002547
"0",-39.0374999994881,-12.2958333335876
"0",-38.7541666661354,-12.2958333335876
"0",-40.8874999996141,-12.3041666669206
"0",-39.2291666661678,-12.3041666669206
"0",-38.9374999994813,-12.3041666669206
"0",-38.7208333327998,-12.3041666669206
"0",-40.0291666662223,-12.3208333335865
"0",-39.8124999995409,-12.3208333335865
"0",-39.295833332839,-12.3208333335865
"0",-41.1458333329651,-12.3291666669195
"0",-41.0374999996244,-12.3291666669195
"0",-40.0208333328884,-12.3291666669195
"0",-39.7458333328697,-12.3291666669195
"0",-39.1541666661627,-12.3291666669195
"0",-41.2958333329753,-12.3375000002525
"0",-40.4291666662496,-12.3375000002525
"0",-39.5624999995239,-12.3375000002525
"0",-39.0374999994881,-12.3375000002525
"0",-41.2208333329702,-12.3458333335854
"0",-39.3458333328424,-12.3458333335854
"0",-41.0124999996227,-12.3541666669184
"0",-40.5041666662547,-12.3541666669184
"0",-39.5958333328595,-12.3541666669184
"0",-38.9791666661508,-12.3541666669184
"0",-38.8041666661388,-12.3541666669184
"0",-40.8708333329463,-12.3625000002514
"0",-39.7458333328697,-12.3625000002514
"0",-39.0708333328237,-12.3625000002514
"0",-41.2458333329719,-12.3708333335843
"0",-41.0624999996261,-12.3708333335843
"0",-41.0291666662905,-12.3708333335843
"0",-40.5958333329276,-12.3708333335843
"0",-40.2291666662359,-12.3708333335843
"0",-39.8791666662121,-12.3708333335843
"0",-39.8208333328748,-12.3708333335843
"0",-41.4374999996516,-12.3791666669173
"0",-40.812499999609,-12.3791666669173
"0",-40.5208333329225,-12.3791666669173
"0",-39.3958333328458,-12.3791666669173
"0",-41.0291666662905,-12.3958333335832
"0",-41.0208333329566,-12.3958333335832
"0",-39.9874999995528,-12.3958333335832
"0",-39.545833332856,-12.3958333335832
"0",-39.4874999995187,-12.3958333335832
"0",-39.4041666661797,-12.3958333335832
"0",-39.4041666661797,-12.4041666669162
"0",-39.1958333328322,-12.4041666669162
"0",-38.9041666661457,-12.4041666669162
"0",-40.7874999996073,-12.4125000002492
"0",-40.6291666662632,-12.4125000002492
"0",-40.4958333329208,-12.4208333335821
"0",-39.8791666662121,-12.4208333335821
"0",-39.8208333328748,-12.4208333335821
"0",-40.7958333329412,-12.4291666669151
"0",-40.3374999995767,-12.4375000002481
"0",-40.2041666662342,-12.4375000002481
"0",-39.9624999995511,-12.4375000002481
"0",-38.8208333328066,-12.4375000002481
"0",-39.8124999995409,-12.4458333335811
"0",-39.3374999995085,-12.4458333335811
"0",-40.9041666662819,-12.454166666914
"0",-40.2458333329038,-12.454166666914
"0",-39.2374999995017,-12.454166666914
"0",-38.9458333328152,-12.454166666914
"0",-41.3791666663143,-12.462500000247
"0",-40.9208333329497,-12.462500000247
"0",-40.3208333329089,-12.462500000247
"0",-39.1124999994932,-12.462500000247
"0",-39.045833332822,-12.462500000247
"0",-38.962499999483,-12.462500000247
"0",-41.1791666663007,-12.47083333358
"0",-38.8958333328118,-12.4791666669129
"0",-41.3124999996431,-12.4875000002459
"0",-40.7958333329412,-12.4875000002459
"0",-40.645833332931,-12.4875000002459
"0",-40.5958333329276,-12.4875000002459
"0",-40.4291666662496,-12.4875000002459
"0",-40.0624999995579,-12.4875000002459
"0",-38.8624999994761,-12.4875000002459
"0",-41.1124999996295,-12.4958333335789
"0",-41.0208333329566,-12.4958333335789
"0",-40.3541666662445,-12.4958333335789
"0",-40.2958333329072,-12.4958333335789
"0",-40.0208333328884,-12.4958333335789
"0",-39.804166666207,-12.4958333335789
"0",-39.3874999995119,-12.4958333335789
"0",-39.0124999994864,-12.4958333335789
"0",-38.8708333328101,-12.4958333335789
"0",-38.8374999994744,-12.4958333335789
"0",-40.3291666662428,-12.5041666669118
"0",-39.637499999529,-12.5125000002448
"0",-39.129166666161,-12.5125000002448
"0",-40.8041666662751,-12.5208333335778
"0",-39.9541666662172,-12.5208333335778
"0",-39.0958333328254,-12.5208333335778
"0",-40.7458333329378,-12.5291666669107
"0",-40.4958333329208,-12.5291666669107
"0",-39.8458333328765,-12.5291666669107
"0",-39.8374999995426,-12.5291666669107
"0",-39.720833332868,-12.5291666669107
"0",-41.0874999996278,-12.5375000002437
"0",-40.6374999995971,-12.5375000002437
"0",-41.1958333329685,-12.5458333335767
"0",-40.5208333329225,-12.5458333335767
"0",-39.545833332856,-12.5458333335767
"0",-39.3458333328424,-12.5458333335767
"0",-40.8374999996107,-12.5541666669096
"0",-40.7374999996039,-12.5541666669096
"0",-40.6291666662632,-12.5541666669096
"0",-40.6208333329293,-12.5541666669096
"0",-40.5291666662564,-12.5541666669096
"0",-40.1208333328952,-12.5541666669096
"0",-39.5208333328543,-12.5541666669096
"0",-39.2374999995017,-12.5541666669096
"0",-39.1958333328322,-12.5625000002426
"0",-41.3291666663109,-12.5708333335756
"0",-41.0541666662922,-12.5708333335756
"0",-40.6958333329344,-12.5791666669085
"0",-39.2874999995051,-12.5791666669085
"0",-39.0874999994915,-12.5791666669085
"0",-41.1874999996346,-12.5875000002415
"0",-40.8791666662802,-12.5875000002415
"0",-40.2624999995716,-12.5875000002415
"0",-39.2874999995051,-12.5875000002415
"0",-40.137499999563,-12.5958333335745
"0",-39.6541666661968,-12.5958333335745
"0",-40.9958333329549,-12.6041666669074
"0",-40.7708333329395,-12.6041666669074
"0",-39.5958333328595,-12.6041666669074
"0",-39.1958333328322,-12.6041666669074
"0",-41.0291666662905,-12.6125000002404
"0",-40.9708333329532,-12.6125000002404
"0",-40.5708333329259,-12.6125000002404
"0",-40.395833332914,-12.6125000002404
"0",-40.3874999995801,-12.6125000002404
"0",-38.8624999994761,-12.6125000002404
"0",-40.7374999996039,-12.6208333335734
"0",-40.1708333328986,-12.6208333335734
"0",-41.3791666663143,-12.6291666669064
"0",-40.7041666662683,-12.6291666669064
"0",-40.6624999995988,-12.6291666669064
"0",-41.0374999996244,-12.6375000002393
"0",-40.2541666662377,-12.6375000002393
"0",-41.3624999996465,-12.6458333335723
"0",-40.7208333329361,-12.6458333335723
"0",-39.7624999995375,-12.6458333335723
"0",-38.9874999994847,-12.6458333335723
"0",-41.3541666663126,-12.6541666669053
"0",-41.237499999638,-12.6541666669053
"0",-40.3541666662445,-12.6541666669053
"0",-39.8791666662121,-12.6541666669053
"0",-39.0291666661542,-12.6541666669053
"0",-40.8708333329463,-12.6625000002382
"0",-40.645833332931,-12.6625000002382
"0",-39.9541666662172,-12.6625000002382
"0",-39.9374999995494,-12.6625000002382
"0",-40.6874999996005,-12.6791666669042
"0",-40.3874999995801,-12.6791666669042
"0",-39.887499999546,-12.6875000002371
"0",-39.8541666662104,-12.6875000002371
"0",-39.0374999994881,-12.6875000002371
"0",-40.0458333328901,-12.6958333335701
"0",-40.8708333329463,-12.7041666669031
"0",-40.4374999995835,-12.7041666669031
"0",-40.4958333329208,-12.720833333569
"0",-40.1208333328952,-12.720833333569
"0",-41.154166666299,-12.729166666902
"0",-40.5124999995886,-12.729166666902
"0",-40.0458333328901,-12.729166666902
"0",-41.2458333329719,-12.7375000002349
"0",-40.5291666662564,-12.7375000002349
"0",-39.0708333328237,-12.7375000002349
"0",-40.2124999995681,-12.7458333335679
"0",-39.8791666662121,-12.7458333335679
"0",-38.9791666661508,-12.7541666669009
"0",-40.8374999996107,-12.7625000002338
"0",-40.1124999995613,-12.7625000002338
"0",-39.9624999995511,-12.7708333335668
"0",-40.7374999996039,-12.7791666668998
"0",-40.2291666662359,-12.7791666668998
"0",-39.9791666662189,-12.7791666668998
"0",-39.8291666662087,-12.7791666668998
"0",-41.0374999996244,-12.7875000002328
"0",-40.1624999995647,-12.7875000002328
"0",-40.479166666253,-12.8041666668987
"0",-41.3791666663143,-12.8208333335646
"0",-40.562499999592,-12.8291666668976
"0",-40.0458333328901,-12.8291666668976
"0",-40.4624999995852,-12.8375000002306
"0",-39.9624999995511,-12.8375000002306
"0",-41.320833332977,-12.8458333335635
"0",-40.8624999996124,-12.8541666668965
"0",-40.7458333329378,-12.8541666668965
"0",-41.0624999996261,-12.8625000002295
"0",-40.8374999996107,-12.8625000002295
"0",-40.6624999995988,-12.8625000002295
"0",-40.6374999995971,-12.8625000002295
"0",-40.5374999995903,-12.8625000002295
"0",-40.0958333328935,-12.8625000002295
"0",-40.0958333328935,-12.8708333335624
"0",-41.0958333329617,-12.8791666668954
"0",-40.895833332948,-12.9041666668943
"0",-41.1041666662956,-12.9208333335602
"0",-40.8624999996124,-12.9208333335602
"0",-40.3041666662411,-12.9208333335602
"0",-40.2708333329055,-12.9208333335602
"0",-41.2791666663075,-12.9291666668932
"0",-40.7541666662717,-12.9291666668932
"0",-39.9291666662155,-12.9291666668932
"0",-40.8708333329463,-12.9375000002262
"0",-40.6791666662666,-12.9458333335591
"0",-41.3124999996431,-12.9541666668921
"0",-40.6291666662632,-12.9541666668921
"0",-40.5958333329276,-12.9541666668921
"0",-40.5208333329225,-12.979166666891
"0",-40.4708333329191,-12.979166666891
"0",-41.0291666662905,-12.987500000224
"0",-40.2874999995733,-12.987500000224
"0",-40.5541666662581,-12.995833333557
"0",-39.9041666662138,-12.995833333557
"0",-40.9124999996158,-13.0125000002229
"0",-40.1958333329003,-13.0125000002229
"0",-41.0874999996278,-13.0208333335559
"0",-41.0124999996227,-13.0208333335559
"0",-40.5208333329225,-13.0208333335559
"0",-40.4291666662496,-13.0208333335559
"0",-40.3624999995784,-13.0208333335559
"0",-40.3374999995767,-13.0208333335559
"0",-41.2041666663024,-13.0291666668888
"0",-40.1124999995613,-13.0375000002218
"0",-40.0208333328884,-13.0375000002218
"0",-40.7458333329378,-13.0458333335548
"0",-40.4958333329208,-13.0458333335548
"0",-40.5041666662547,-13.0541666668877
"0",-41.0291666662905,-13.0625000002207
"0",-40.4374999995835,-13.0625000002207
"0",-40.2458333329038,-13.0625000002207
"0",-40.479166666253,-13.0791666668866
"0",-39.9541666662172,-13.0791666668866
"0",-40.5458333329242,-13.0875000002196
"0",-40.4208333329157,-13.0958333335526
"0",-40.0708333328918,-13.0958333335526
"0",-40.2958333329072,-13.1041666668855
"0",-41.3041666663092,-13.1125000002185
"0",-40.7624999996056,-13.1125000002185
"0",-41.3374999996448,-13.1208333335515
"0",-40.987499999621,-13.1208333335515
"0",-40.4374999995835,-13.1208333335515
"0",-41.0958333329617,-13.1291666668844
"0",-40.8708333329463,-13.1291666668844
"0",-40.3291666662428,-13.1541666668834
"0",-40.2291666662359,-13.1625000002163
"0",-39.9958333328867,-13.1625000002163
"0",-41.2041666663024,-13.1708333335493
"0",-41.07083333296,-13.1958333335482
"0",-40.054166666224,-13.1958333335482
"0",-40.8791666662802,-13.2041666668812
"0",-40.7541666662717,-13.2041666668812
"0",-40.6874999996005,-13.2041666668812
"0",-41.2208333329702,-13.2125000002141
"0",-41.2791666663075,-13.2208333335471
"0",-41.2208333329702,-13.2208333335471
"0",-40.7208333329361,-13.237500000213
"0",-40.1208333328952,-13.237500000213
"0",-40.8374999996107,-13.245833333546
"0",-40.7541666662717,-13.254166666879
"0",-40.479166666253,-13.254166666879
"0",-41.0041666662888,-13.2625000002119
"0",-40.7458333329378,-13.2625000002119
"0",-40.3708333329123,-13.2625000002119
"0",-41.07083333296,-13.2791666668779
"0",-40.987499999621,-13.2791666668779
"0",-40.645833332931,-13.2791666668779
"0",-41.1041666662956,-13.2958333335438
"0",-40.5874999995937,-13.2958333335438
"0",-41.1124999996295,-13.3041666668768
"0",-40.9458333329515,-13.3125000002097
"0",-40.5541666662581,-13.3125000002097
"0",-40.4458333329174,-13.3125000002097
"0",-40.3291666662428,-13.3208333335427
"0",-41.2291666663041,-13.3375000002087
"0",-40.987499999621,-13.3375000002087
"0",-40.5291666662564,-13.3458333335416
"0",-40.9624999996193,-13.3541666668746
"0",-40.9208333329497,-13.3708333335405
"0",-40.895833332948,-13.3708333335405
"0",-40.8458333329446,-13.3791666668735
"0",-40.6791666662666,-13.3791666668735
"0",-41.0458333329583,-13.3875000002065
"0",-40.6291666662632,-13.3958333335394
"0",-40.3541666662445,-13.3958333335394
"0",-40.312499999575,-13.3958333335394
"0",-40.2291666662359,-13.3958333335394
"0",-40.8041666662751,-13.4041666668724
"0",-40.6374999995971,-13.4041666668724
"0",-40.9541666662854,-13.4291666668713
"0",-40.9374999996176,-13.4291666668713
"0",-41.1291666662973,-13.4625000002032
"0",-40.5208333329225,-13.4625000002032
"0",-40.2791666662394,-13.4625000002032
"0",-41.1958333329685,-13.4791666668691
"0",-40.8374999996107,-13.4875000002021
"0",-40.8708333329463,-13.495833333535
"0",-40.2791666662394,-13.495833333535
"0",-41.2541666663058,-13.504166666868
"0",-40.7541666662717,-13.504166666868
"0",-40.2708333329055,-13.512500000201
"0",-40.6874999996005,-13.520833333534
"0",-40.4291666662496,-13.520833333534
"0",-40.7624999996056,-13.5291666668669
"0",-40.7541666662717,-13.5291666668669
"0",-40.6958333329344,-13.5291666668669
"0",-40.4874999995869,-13.5291666668669
"0",-40.479166666253,-13.5458333335329
"0",-40.4124999995818,-13.5458333335329
"0",-41.0541666662922,-13.5541666668658
"0",-40.9541666662854,-13.5541666668658
"0",-41.1624999996329,-13.5875000001977
"0",-40.9374999996176,-13.5875000001977
"0",-40.5791666662598,-13.5875000001977
"0",-41.1708333329668,-13.6041666668636
"0",-41.0874999996278,-13.6041666668636
"0",-40.4541666662513,-13.6041666668636
"0",-40.4208333329157,-13.6041666668636
"0",-40.9374999996176,-13.6125000001966
"0",-40.6708333329327,-13.6125000001966
"0",-41.1624999996329,-13.6208333335296
"0",-40.5708333329259,-13.6375000001955
"0",-40.4208333329157,-13.6375000001955
"0",-40.3708333329123,-13.6375000001955
"0",-40.5708333329259,-13.6458333335285
"0",-40.4541666662513,-13.6458333335285
"0",-40.220833332902,-13.6458333335285
"0",-41.1708333329668,-13.6625000001944
"0",-40.2624999995716,-13.6708333335274
"0",-40.7541666662717,-13.6958333335263
"0",-40.6374999995971,-13.7125000001922
"0",-40.2374999995698,-13.7291666668582
"0",-41.2291666663041,-13.7458333335241
"0",-41.0458333329583,-13.7458333335241
"0",-40.5791666662598,-13.7458333335241
"0",-40.5208333329225,-13.7458333335241
"0",-40.9041666662819,-13.7541666668571
"0",-40.72916666627,-13.7541666668571
"0",-41.2208333329702,-13.76250000019
"0",-41.1458333329651,-13.770833333523
"0",-41.0041666662888,-13.770833333523
"0",-40.7624999996056,-13.779166666856
"0",-40.5291666662564,-13.779166666856
"0",-40.6958333329344,-13.7958333335219
"0",-40.6291666662632,-13.7958333335219
"0",-41.2208333329702,-13.8041666668549
"0",-40.7458333329378,-13.8125000001878
"0",-40.395833332914,-13.8125000001878
"0",-40.1708333328986,-13.8125000001878
"0",-41.0791666662939,-13.8291666668538
"0",-40.8791666662802,-13.8375000001867
"0",-40.8208333329429,-13.8375000001867
"0",-40.7458333329378,-13.8375000001867
"0",-40.6374999995971,-13.8375000001867
"0",-40.3874999995801,-13.8458333335197
"0",-40.8291666662768,-13.8625000001857
"0",-40.6374999995971,-13.8625000001857
"0",-40.5458333329242,-13.8625000001857
"0",-40.220833332902,-13.8791666668516
"0",-40.4624999995852,-13.8875000001846
"0",-41.0458333329583,-13.8958333335175
"0",-41.0374999996244,-13.8958333335175
"0",-40.9041666662819,-13.8958333335175
"0",-40.2041666662342,-13.9041666668505
"0",-40.895833332948,-13.9125000001835
"0",-40.9208333329497,-13.9208333335164
"0",-40.6791666662666,-13.9291666668494
"0",-40.8708333329463,-13.9375000001824
"0",-41.1874999996346,-13.9458333335153
"0",-41.0624999996261,-13.9458333335153
"0",-40.7041666662683,-13.9458333335153
"0",-40.6541666662649,-13.9541666668483
"0",-40.6041666662615,-13.9541666668483
"0",-40.7458333329378,-13.9875000001802
"0",-40.5124999995886,-13.9875000001802
"0",-41.0374999996244,-13.9958333335131
"0",-40.6708333329327,-13.9958333335131
"0",-41.0624999996261,-14.0041666668461
"0",-41.0374999996244,-14.0041666668461
"0",-40.8874999996141,-14.0041666668461
"0",-41.0624999996261,-14.029166666845
"0",-40.8708333329463,-14.029166666845
"0",-40.5374999995903,-14.029166666845
"0",-40.8624999996124,-14.037500000178
"0",-41.154166666299,-14.045833333511
"0",-40.4624999995852,-14.045833333511
"0",-40.3041666662411,-14.045833333511
"0",-41.1708333329668,-14.0541666668439
"0",-41.07083333296,-14.0625000001769
"0",-41.0208333329566,-14.0625000001769
"0",-40.7958333329412,-14.0625000001769
"0",-40.7124999996022,-14.0625000001769
"0",-40.6708333329327,-14.0791666668428
"0",-40.9958333329549,-14.0958333335088
"0",-40.3208333329089,-14.0958333335088
"0",-40.6791666662666,-14.1041666668417
"0",-40.7458333329378,-14.1125000001747
"0",-41.07083333296,-14.1208333335077
"0",-40.8541666662785,-14.1458333335066
"0",-40.7708333329395,-14.1541666668395
"0",-40.8541666662785,-14.1625000001725
"0",-40.6874999996005,-14.1708333335055
"0",-41.0791666662939,-14.1791666668384
"0",-40.9041666662819,-14.1875000001714
"0",-40.7958333329412,-14.1958333335044
"0",-41.0458333329583,-14.2041666668374
"0",-40.6041666662615,-14.2125000001703
"0",-40.9458333329515,-14.2208333335033
"0",-40.4541666662513,-14.2208333335033
"0",-41.1291666662973,-14.2375000001692
"0",-40.7791666662734,-14.2375000001692
"0",-40.7708333329395,-14.2375000001692
"0",-40.4541666662513,-14.2375000001692
"0",-40.8708333329463,-14.2458333335022
"0",-40.6541666662649,-14.2458333335022
"0",-40.6958333329344,-14.2708333335011
"0",-41.1041666662956,-14.287500000167
"0",-40.7708333329395,-14.287500000167
"0",-40.5958333329276,-14.2958333335
"0",-40.7791666662734,-14.304166666833
"0",-40.4208333329157,-14.304166666833
"0",-41.0874999996278,-14.3291666668319
"0",-40.895833332948,-14.3291666668319
"0",-40.8041666662751,-14.3291666668319
"0",-40.72916666627,-14.3291666668319
"0",-40.4708333329191,-14.3291666668319
"0",-40.3374999995767,-14.3541666668308
"0",-40.9624999996193,-14.3625000001637
"0",-40.6374999995971,-14.3708333334967
"0",-40.9624999996193,-14.3875000001627
"0",-41.0958333329617,-14.4041666668286
"0",-40.5041666662547,-14.4125000001616
"0",-40.4291666662496,-14.4208333334945
"0",-40.8541666662785,-14.4291666668275
"0",-40.7958333329412,-14.4375000001605
"0",-40.9208333329497,-14.4625000001594
"0",-40.9124999996158,-14.4625000001594
"0",-40.4624999995852,-14.4791666668253
"0",-40.6208333329293,-14.4875000001583
"0",-40.4291666662496,-14.4875000001583
"0",-40.6041666662615,-14.5125000001572
"0",-40.4624999995852,-14.5125000001572
"0",-41.0124999996227,-14.5291666668231
"0",-40.8374999996107,-14.5291666668231
"0",-40.6208333329293,-14.5375000001561
"0",-41.0208333329566,-14.545833333489
"0",-41.0374999996244,-14.554166666822
"0",-40.6208333329293,-14.554166666822
"0",-40.9291666662836,-14.570833333488
"0",-40.5458333329242,-14.570833333488
"0",-40.8874999996141,-14.5791666668209
"0",-40.3458333329106,-14.5791666668209
"0",-40.9708333329532,-14.5958333334869
"0",-40.5374999995903,-14.5958333334869
"0",-40.7958333329412,-14.6125000001528
"0",-40.7374999996039,-14.6125000001528
"0",-40.8541666662785,-14.6208333334858
"0",-40.645833332931,-14.6291666668187
"0",-40.7791666662734,-14.6458333334847
"0",-40.4458333329174,-14.6458333334847
"0",-40.5458333329242,-14.6541666668176
"0",-40.9624999996193,-14.6625000001506
"0",-40.9041666662819,-14.6625000001506
"0",-40.3874999995801,-14.6625000001506
"0",-40.2874999995733,-14.6791666668165
"0",-41.0291666662905,-14.6875000001495
"0",-40.2791666662394,-14.6875000001495
"0",-41.0374999996244,-14.7041666668154
"0",-40.3791666662462,-14.7041666668154
"0",-40.9208333329497,-14.7125000001484
"0",-40.7624999996056,-14.7208333334814
"0",-40.7624999996056,-14.7291666668144
"0",-40.5708333329259,-14.7541666668133
"0",-41.0374999996244,-14.7625000001462
"0",-41.0124999996227,-14.7791666668122
"0",-40.4708333329191,-14.7791666668122
"0",-40.4041666662479,-14.7791666668122
"0",-40.5958333329276,-14.7875000001451
"0",-40.5958333329276,-14.7958333334781
"0",-40.5708333329259,-14.8041666668111
"0",-40.5208333329225,-14.8041666668111
"0",-40.5041666662547,-14.8041666668111
"0",-40.6041666662615,-14.82916666681
"0",-40.895833332948,-14.8708333334748
"0",-40.5541666662581,-14.8708333334748
"0",-40.5124999995886,-14.8958333334737
"0",-40.4874999995869,-14.9041666668067
"0",-40.7874999996073,-14.9125000001397
"0",-40.7124999996022,-14.9125000001397
"0",-40.6374999995971,-14.9125000001397
"0",-40.9458333329515,-14.9291666668056
"0",-40.6374999995971,-14.9291666668056
"0",-40.7541666662717,-14.9375000001386
"0",-40.6708333329327,-14.9875000001364
"0",-40.7624999996056,-15.0041666668023
"0",-40.645833332931,-15.0041666668023
"0",-40.7791666662734,-15.0125000001353
"0",-40.8041666662751,-15.0208333334682
"0",-40.8791666662802,-15.0291666668012
"0",-40.7541666662717,-15.0291666668012
"0",-40.6708333329327,-15.0291666668012
"0",-40.8624999996124,-15.0625000001331
"0",-40.562499999592,-15.070833333466
"0",-40.8458333329446,-15.1041666667979
"0",-40.8708333329463,-15.1375000001298
"0",-40.6208333329293,-15.1625000001287
"0",-40.6124999995954,-15.1625000001287
"0",-40.7208333329361,-15.1708333334617
"0",-40.6041666662615,-15.1708333334617
"0",-40.5458333329242,-15.2041666667935
"0",-40.9541666662854,-15.2208333334595
"0",-40.8874999996141,-15.2291666667924
"0",-40.5291666662564,-15.2291666667924
"0",-40.7458333329378,-15.2458333334584
"0",-40.5208333329225,-15.2458333334584
"0",-40.7874999996073,-15.2791666667903
"0",-40.9458333329515,-15.2875000001232
"0",-40.7791666662734,-15.3208333334551
"0",-40.7041666662683,-15.337500000121
"0",-40.6124999995954,-15.337500000121
"0",-40.6874999996005,-15.4041666667848
"0",-40.8041666662751,-15.4125000001177
